round_number,block_number,sequence_number,block_type,winning_probability,aaron_mood,probability_aaron_show,reward_value,reaction_time,choice,status_of_play,outcome,accumulated_outcomes,age,gender,major,MCQ_Q1,MCQ_Q2,MCQ_Q3,MCQ_Q4,MCQ_Q5,MCQ_Q6,chance_guess,pre_game_strategy,wager,post_game_quiz_q1,post_game_quiz_q2,post_game_quiz_q3,post_game_quiz_q3_other,post_game_quiz_correct,odds_guess_one_reply,odds_guess_one_did_win,odds_guess_two_reply,odds_guess_two_did_win,odds_guess_three_reply,odds_guess_three_did_win,id,treatment,craver
1,4,6,S,0.8,1,1,2,758,1,1,-0.7,159,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,4,6,S,0.8,1,1,2,348,1,1,1.3,160.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,4,6,S,0.8,1,1,2,308,1,1,1.3,161.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,4,6,S,0.8,1,1,2,323,1,1,-0.7,160.9,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,4,6,S,0.8,1,1,2,188,1,1,1.3,162.2,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,5,6,S,0.8,1,1,1,358,1,1,0.3,162.5,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,5,6,S,0.8,1,1,1,368,1,1,0.3,162.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,5,6,S,0.8,1,1,1,340,1,1,0.3,163.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,5,6,S,0.8,1,1,1,311,1,1,-0.7,162.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,5,6,S,0.8,1,1,1,389,1,1,0.3,162.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,6,6,C,0.2,0,0.5,2,472,1,0,0,162.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,6,6,C,0.2,0,0.5,2,587,1,0,0,162.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,6,6,C,0.2,0,0.5,2,512,1,0,0,162.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,6,6,C,0.2,0,0.5,2,451,1,0,0,162.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,6,6,C,0.2,0,0.5,2,436,1,0,0,162.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,7,6,S,0.8,0,0.5,1,378,1,0,0,162.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,7,6,S,0.8,0,0.5,1,384,1,1,0.3,163,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,7,6,S,0.8,0,0.5,1,323,1,0,0,163,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,7,6,S,0.8,0,0.5,1,435,1,1,0.3,163.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,7,6,S,0.8,0,0.5,1,319,1,0,0,163.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,8,6,S,0.8,1,1,2,364,1,1,1.3,164.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,8,6,S,0.8,1,1,2,343,1,1,1.3,165.9,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,8,6,S,0.8,1,1,2,268,1,1,-0.7,165.2,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,8,6,S,0.8,1,1,2,124,1,1,-0.7,164.5,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,8,6,S,0.8,1,1,2,505,1,1,1.3,165.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,9,6,S,0.8,1,1,1,521,1,1,0.3,166.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,9,6,S,0.8,1,1,1,243,1,1,0.3,166.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,9,6,S,0.8,1,1,1,296,1,1,0.3,166.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,9,6,S,0.8,1,1,1,227,1,1,0.3,167,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,9,6,S,0.8,1,1,1,227,1,1,0.3,167.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,10,6,S,0.8,0,0.5,2,393,1,0,0,167.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,10,6,S,0.8,0,0.5,2,539,1,0,0,167.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,10,6,S,0.8,0,0.5,2,511,1,0,0,167.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,10,6,S,0.8,0,0.5,2,360,1,1,1.3,168.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,10,6,S,0.8,0,0.5,2,324,1,0,0,168.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,11,6,C,0.2,1,1,1,429,0,0,0,168.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,11,6,C,0.2,1,1,1,420,0,0,0,168.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,11,6,C,0.2,1,1,1,363,0,0,0,168.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,11,6,C,0.2,1,1,1,385,0,0,0,168.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,11,6,C,0.2,1,1,1,387,0,0,0,168.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,12,6,S,0.8,1,1,1,870,1,1,0.3,168.9,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,12,6,S,0.8,1,1,1,320,1,1,-0.7,168.2,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,12,6,S,0.8,1,1,1,227,1,1,0.3,168.5,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,12,6,S,0.8,1,1,1,411,1,1,0.3,168.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,12,6,S,0.8,1,1,1,433,1,1,0.3,169.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,13,6,S,0.8,0,0.5,2,388,1,0,0,169.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,13,6,S,0.8,0,0.5,2,472,1,0,0,169.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,13,6,S,0.8,0,0.5,2,403,1,1,1.3,170.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,13,6,S,0.8,0,0.5,2,339,1,0,0,170.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,13,6,S,0.8,0,0.5,2,690,1,1,-0.7,169.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,14,6,S,0.8,1,1,2,363,1,1,1.3,171,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,14,6,S,0.8,1,1,2,305,1,1,1.3,172.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,14,6,S,0.8,1,1,2,328,1,1,1.3,173.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,14,6,S,0.8,1,1,2,248,1,1,1.3,174.9,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,14,6,S,0.8,1,1,2,351,1,1,1.3,176.2,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,15,6,S,0.8,0,0.5,1,475,1,0,0,176.2,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,15,6,S,0.8,0,0.5,1,466,1,1,0.3,176.5,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,15,6,S,0.8,0,0.5,1,344,1,1,0.3,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,15,6,S,0.8,0,0.5,1,261,1,0,0,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,15,6,S,0.8,0,0.5,1,580,1,0,0,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,16,6,C,0.2,1,1,2,538,0,0,0,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,16,6,C,0.2,1,1,2,365,0,0,0,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,16,6,C,0.2,1,1,2,346,0,0,0,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,16,6,C,0.2,1,1,2,349,0,0,0,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,16,6,C,0.2,1,1,2,385,0,0,0,176.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,17,6,S,0.8,1,1,2,415,1,1,1.3,178.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,17,6,S,0.8,1,1,2,204,1,1,-0.7,177.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,17,6,S,0.8,1,1,2,367,1,1,1.3,178.7,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,17,6,S,0.8,1,1,2,356,1,1,1.3,180,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,17,6,S,0.8,1,1,2,307,1,1,1.3,181.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,18,6,S,0.8,0,0.5,2,354,1,0,0,181.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,18,6,S,0.8,0,0.5,2,364,1,0,0,181.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,18,6,S,0.8,0,0.5,2,320,1,0,0,181.3,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,18,6,S,0.8,0,0.5,2,356,1,1,-0.7,180.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,18,6,S,0.8,0,0.5,2,340,1,0,0,180.6,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,19,6,S,0.8,1,1,1,410,1,1,0.3,180.9,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,19,6,S,0.8,1,1,1,415,1,1,-0.7,180.2,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,19,6,S,0.8,1,1,1,361,1,1,0.3,180.5,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,19,6,S,0.8,1,1,1,476,1,1,-0.7,179.8,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,19,6,S,0.8,1,1,1,418,1,1,0.3,180.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,20,6,S,0.8,0,0.5,1,351,1,0,0,180.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,20,6,S,0.8,0,0.5,1,355,1,0,0,180.1,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,20,6,S,0.8,0,0.5,1,351,1,1,0.3,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,20,6,S,0.8,0,0.5,1,349,1,0,0,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,20,6,S,0.8,0,0.5,1,472,1,0,0,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,21,6,C,0.2,0,0.5,1,602,0,0,0,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
2,21,6,C,0.2,0,0.5,1,345,0,0,0,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
3,21,6,C,0.2,0,0.5,1,294,0,0,0,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
4,21,6,C,0.2,0,0.5,1,310,0,0,0,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
5,21,6,C,0.2,0,0.5,1,305,0,0,0,180.4,20,2,2,1,1,1,1,1,1,1,2,0,,,,,,2,0,5,0,2,0,128,test,1
1,1,1,S,0.8,1,1,2,1196,1,1,1.3,1.3,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,1,1,S,0.8,1,1,2,735,1,1,1.3,2.6,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,1,1,S,0.8,1,1,2,439,1,1,1.3,3.9,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,1,1,S,0.8,1,1,2,435,1,1,1.3,5.2,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,1,1,S,0.8,1,1,2,396,1,1,1.3,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,2,1,S,0.8,0,0.5,2,592,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,2,1,S,0.8,0,0.5,2,386,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,2,1,S,0.8,0,0.5,2,401,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,2,1,S,0.8,0,0.5,2,428,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,2,1,S,0.8,0,0.5,2,627,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,3,1,S,0.8,0,0.5,1,499,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,3,1,S,0.8,0,0.5,1,411,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,3,1,S,0.8,0,0.5,1,475,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,3,1,S,0.8,0,0.5,1,458,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,3,1,S,0.8,0,0.5,1,786,0,0,0,6.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,4,1,S,0.8,1,1,1,495,1,1,0.3,6.8,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,4,1,S,0.8,1,1,1,796,1,1,0.3,7.1,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,4,1,S,0.8,1,1,1,565,1,1,0.3,7.4,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,4,1,S,0.8,1,1,1,368,1,1,0.3,7.7,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,4,1,S,0.8,1,1,1,557,1,1,0.3,8,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,5,1,S,0.8,1,1,2,534,1,1,1.3,9.3,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,5,1,S,0.8,1,1,2,396,1,1,1.3,10.6,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,5,1,S,0.8,1,1,2,374,1,1,-0.7,9.9,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,5,1,S,0.8,1,1,2,393,1,1,1.3,11.2,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,5,1,S,0.8,1,1,2,446,1,1,1.3,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,6,1,C,0.2,0,0.5,2,801,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,6,1,C,0.2,0,0.5,2,384,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,6,1,C,0.2,0,0.5,2,349,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,6,1,C,0.2,0,0.5,2,369,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,6,1,C,0.2,0,0.5,2,389,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,7,1,S,0.8,0,0.5,1,409,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,7,1,S,0.8,0,0.5,1,351,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,7,1,S,0.8,0,0.5,1,579,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,7,1,S,0.8,0,0.5,1,457,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,7,1,S,0.8,0,0.5,1,352,0,0,0,12.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,8,1,S,0.8,1,1,1,709,1,1,0.3,12.8,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,8,1,S,0.8,1,1,1,552,1,1,-0.7,12.1,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,8,1,S,0.8,1,1,1,436,1,1,-0.7,11.4,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,8,1,S,0.8,1,1,1,345,1,1,0.3,11.7,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,8,1,S,0.8,1,1,1,515,1,1,0.3,12,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,9,1,S,0.8,1,1,2,545,1,1,1.3,13.3,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,9,1,S,0.8,1,1,2,409,1,1,1.3,14.6,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,9,1,S,0.8,1,1,2,402,1,1,1.3,15.9,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,9,1,S,0.8,1,1,2,351,1,1,1.3,17.2,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,9,1,S,0.8,1,1,2,452,1,1,1.3,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,10,1,S,0.8,0,0.5,2,590,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,10,1,S,0.8,0,0.5,2,329,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,10,1,S,0.8,0,0.5,2,284,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,10,1,S,0.8,0,0.5,2,348,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,10,1,S,0.8,0,0.5,2,505,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,11,1,C,0.2,1,1,2,402,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,11,1,C,0.2,1,1,2,298,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,11,1,C,0.2,1,1,2,538,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,11,1,C,0.2,1,1,2,910,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,11,1,C,0.2,1,1,2,482,0,0,0,18.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,12,1,S,0.8,1,1,1,850,1,1,0.3,18.8,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,12,1,S,0.8,1,1,1,459,1,1,0.3,19.1,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,12,1,S,0.8,1,1,1,479,1,1,-0.7,18.4,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,12,1,S,0.8,1,1,1,321,1,1,0.3,18.7,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,12,1,S,0.8,1,1,1,377,1,1,-0.7,18,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,13,1,S,0.8,0,0.5,2,254,0,0,0,18,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,13,1,S,0.8,0,0.5,2,269,0,0,0,18,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,13,1,S,0.8,0,0.5,2,293,0,0,0,18,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,13,1,S,0.8,0,0.5,2,116,0,0,0,18,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,13,1,S,0.8,0,0.5,2,192,0,0,0,18,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,14,1,S,0.8,1,1,2,820,1,1,1.3,19.3,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,14,1,S,0.8,1,1,2,416,1,1,1.3,20.6,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,14,1,S,0.8,1,1,2,503,1,1,-0.7,19.9,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,14,1,S,0.8,1,1,2,399,1,1,1.3,21.2,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,14,1,S,0.8,1,1,2,488,1,1,1.3,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,15,1,S,0.8,0,0.5,1,717,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,15,1,S,0.8,0,0.5,1,512,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,15,1,S,0.8,0,0.5,1,349,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,15,1,S,0.8,0,0.5,1,369,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,15,1,S,0.8,0,0.5,1,653,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,16,1,C,0.2,0,0.5,1,394,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,16,1,C,0.2,0,0.5,1,237,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,16,1,C,0.2,0,0.5,1,149,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,16,1,C,0.2,0,0.5,1,145,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,16,1,C,0.2,0,0.5,1,525,0,0,0,22.5,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,17,1,S,0.8,1,1,1,402,1,1,-0.7,21.8,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,17,1,S,0.8,1,1,1,248,1,1,0.3,22.1,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,17,1,S,0.8,1,1,1,445,1,1,0.3,22.4,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,17,1,S,0.8,1,1,1,281,1,1,-0.7,21.7,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,17,1,S,0.8,1,1,1,271,1,1,0.3,22,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
1,18,1,S,0.8,0,0.5,2,405,0,0,0,22,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
2,18,1,S,0.8,0,0.5,2,276,0,0,0,22,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
3,18,1,S,0.8,0,0.5,2,291,0,0,0,22,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
4,18,1,S,0.8,0,0.5,2,164,0,0,0,22,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
5,18,1,S,0.8,0,0.5,2,415,0,0,0,22,22,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,129,test,0
